省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
江苏省,常州市,金坛市,亿晶光电,亿晶光电科技股份有限公司,半导体,336551,5355,1.60%,亿晶光电(600537),,浙江省慈溪市海通路528号,江苏省金坛市尧塘镇金武路18号,www.egingpv.com,2003-1-23
江苏省,泰州市,姜堰区,精锻科技,江苏太平洋精锻科技股份有限公司,汽车零配件（IV）,80048,22687,28.30%,精锻科技(300258),,江苏省泰州市姜堰区姜堰大道91号,江苏省泰州市姜堰区双登大道198号,www.ppforging.com,2011-8-26
江苏省,无锡市,江阴市,四环生物,江苏四环生物股份有限公司,制药,28638,3894,13.60%,四环生物(000518),,江苏省江阴市滨江开发区定山路十号,江苏省江阴市滨江开发区滨江东路7号,www.shsw.com.cn,1993-9-8
江苏省,无锡市,江阴市,模塑科技,江南模塑科技股份有限公司,汽车零配件（IV）,255136,16369,6.40%,模塑科技(000700),,江苏省江阴市周庄镇长青路8号,江苏省江阴市周庄镇长青路8号,www.jnmpt.com,1997-2-28
江苏省,无锡市,江阴市,法尔胜,江苏法尔胜股份有限公司,钢铁,172351,2450,1.40%,法尔胜(000890),,江苏省江阴市澄江中路165号,江苏省江阴市澄江中路165号,www.fasten.com.cn,1999-1-19
江苏省,无锡市,江阴市,华西股份,江苏华西村股份有限公司,通用化工品,221102,14468,6.50%,华西股份(000936),,江苏省江阴市华西村,江苏省江阴市华西村南苑宾馆9号楼,www.jshuaxicun.com、www.v-capital.cn,1999-8-10
江苏省,无锡市,江阴市,中南文化,中南红文化集团股份有限公司,广播与娱乐,100894,18610,18.40%,中南文化(002445),,江苏省江阴市高新技术产业开发园金山路788号,江苏省江阴市高新技术产业开发园金山路788号,www.znhi.com.cn,2010-7-13
江苏省,无锡市,江阴市,百川股份,无锡百川化工股份有限公司,特种化工品,171058,7274,4.30%,百川股份(002455),,江苏省江阴市云亭街道建设路55号,江苏省江阴市云亭街道建设路55号,www.bcchem.com,2010-8-3
江苏省,无锡市,江阴市,爱康科技,江苏爱康科技股份有限公司,电子电气组件与设备,356780,7681,2.20%,爱康科技(002610),,江苏省江阴市华士工业集中区红苗园区勤丰路1015号,江苏省江阴市华士工业集中区红苗园区勤丰路1015号,www.akcome.com,2011-8-15
江苏省,无锡市,江阴市,华宏科技,江苏华宏科技股份有限公司,工业机械,93264,9172,9.80%,华宏科技(002645),,江苏省江阴市周庄镇澄杨路1118号,江苏省江阴市澄杨路11号华宏科技大厦,www.hhyyjx.net,2011-12-20
江苏省,无锡市,江阴市,海达股份,江阴海达橡塑股份有限公司,通用化工品,88258,11998,13.60%,海达股份(300320),,江苏省江阴市周庄镇云顾路585号,江苏省江阴市周庄镇云顾路585号,www.haida.cn,2012-6-1
江苏省,无锡市,江阴市,广信材料,江苏广信感光新材料股份有限公司,通用化工品,28773,5296,18.40%,广信材料(300537),,江苏省江阴市青阳镇工业集中区华澄路18号,江苏省江阴市青阳镇工业集中区华澄路18号,www.kuangshun.com,2016-8-30
江苏省,无锡市,江阴市,神宇股份,神宇通信科技股份公司,通讯设备,23663,3841,16.20%,神宇股份(300563),,江苏省江阴市长山大道22号,江苏省江阴市东外环路275号,www.shenyucable.com,2016-11-14
江苏省,无锡市,江阴市,电工合金,江阴电工合金股份有限公司,有色金属,95413,5921,6.20%,电工合金(300697),,江苏省江阴市周庄镇世纪大道北段398号,江苏省江阴市周庄镇世纪大道北段398号,www.cn-dghj.com,2017-9-7
江苏省,无锡市,江阴市,怡达化学,江苏怡达化学股份有限公司,特种化工品,90145,5580,6.20%,怡达股份(300721),,江苏省江阴市西石桥球庄村,江苏省江阴市西石桥球庄村,www.yidachem.com,2017-11-15
江苏省,无锡市,江阴市,澄星股份,江苏澄星磷化工股份有限公司,通用化工品,228114,6529,2.90%,澄星股份(600078),,江苏省江阴市梅园大街618号,江苏省江阴市梅园大街618号,www.phosphatechina.com,1997-6-27
江苏省,无锡市,江阴市,江苏阳光,江苏阳光股份有限公司,服装与服饰,159802,11572,7.20%,江苏阳光(600220),,江苏省江阴市新桥镇马嘶桥,江苏省江阴市新桥镇马嘶桥,www.sunshine.com.cn,1999-9-27
江苏省,无锡市,江阴市,三房巷,江苏三房巷实业股份有限公司,服装与服饰,76241,8167,10.70%,三房巷(600370),,江苏省江阴市周庄镇三房巷村,江苏省江阴市周庄镇三房巷村,www.jssfx.com,2003-3-6
江苏省,无锡市,江阴市,海澜之家,海澜之家股份有限公司,服装与服饰,1247820,328552,26.30%,海澜之家(600398),,江苏省江阴市新桥镇,江苏省江阴市新桥镇,www.hla.com、www.hla.com.cn,2000-12-28
江苏省,无锡市,江阴市,双良节能,双良节能系统股份有限公司,电子电气组件与设备,113984,2773,2.40%,双良节能(600481),,江苏省江阴市利港镇双良工业园,江苏省江阴市利港镇西利路88号,www.Shuangliang.com,2003-4-22
江苏省,无锡市,江阴市,长电科技,江苏长电科技股份有限公司,半导体,1685981,-17479,-1.00%,长电科技(600584),,江苏省江阴市澄江镇长山路78号,江苏省江阴市滨江中路275号,www.cj-elec.com,2003-6-3
江苏省,无锡市,江阴市,江南水务,江苏江南水务股份有限公司,水务,82016,27658,33.70%,江南水务(601199),,江苏省江阴市扬子江路66号,江苏省江阴市延陵路224号,www.jsjnsw.com,2011-3-17
江苏省,无锡市,江阴市,吉鑫科技,江苏吉鑫风能科技股份有限公司,工业机械,102639,2491,2.40%,吉鑫科技(601218),,江苏省江阴市云亭街道工业园区那巷路8号,江苏省江阴市云亭街道工业园区那巷路8号,www.sinojit.com,2011-5-6
江苏省,无锡市,江阴市,江化微,江阴江化微电子材料股份有限公司,特种化工品,27015,4867,18.00%,江化微(603078),,江苏省江阴市周庄镇云顾路581号,江苏省江阴市周庄镇云顾路581号,www.jianghuamem.com,2017-4-10
江苏省,无锡市,江阴市,振江股份,江苏振江新能源装备股份有限公司,电子电气组件与设备,76755,12357,16.10%,振江股份(603507),,江苏省江阴市临港街道江市路28号,江苏省江阴市临港街道江市路28号,www.zjavim.com,2017-11-6
江苏省,无锡市,江阴市,苏利股份,江苏苏利精细化工股份有限公司,化工品（II）,106452,26210,24.60%,苏利股份(603585),,江苏省江阴市临港街道润华路7号-1,江苏省江阴市临港街道润华路7号-1,www.suli.com,2016-12-14
江苏省,无锡市,江阴市,恒润股份,江阴市恒润重工股份有限公司,工业,53751,7251,13.50%,恒润股份(603985),,江苏省江阴市周庄镇欧洲工业园A区,江苏省江阴市周庄镇欧洲工业园A区,www.hrflanges.com,2017-5-5
江苏省,无锡市,江阴市,霞客环保,江苏霞客环保色纺股份有限公司,服装与服饰,25830,-307,-1.20%,霞客环保(002015),,江苏省江阴市徐霞客镇马镇东街7号,江苏省江阴市徐霞客镇马镇东街7号,"""www.xiakehb.com","www.seeker-cn.com""",2004-7-8
江苏省,南京市,江宁区,红太阳,南京红太阳股份有限公司,特种化工品,366209,60039,16.40%,红太阳(000525),,江苏省南京市高淳县桠溪镇东风路8号,江苏省南京市江宁区竹山南路589号,--,1993-10-28
江苏省,南京市,江宁区,金智科技,江苏金智科技股份有限公司,电子电气组件与设备,170101,12591,7.40%,金智科技(002090),,江苏省南京市江宁开发区将军大道100号,江苏省南京市江宁开发区将军大道100号,www.wiscom.com.cn,2006-12-8
江苏省,南京市,江宁区,科远股份,南京科远自动化集团股份有限公司,电子电气组件与设备,38226,8052,21.10%,科远股份(002380),,江苏省南京市江宁区秣陵街道清水亭东路1266号,江苏省南京市江宁区秣陵街道清水亭东路1266号,www.sciyon.com,2010-3-31
江苏省,南京市,江宁区,新联电子,南京新联电子股份有限公司,电子电气组件与设备,38200,8421,22.00%,新联电子(002546),,江苏省南京市江宁经济技术开发区利源北路66号,江苏省南京市江宁开发区秣周路以南、苏源大道以西,www.xldz.com,2011-2-11
江苏省,南京市,江宁区,埃斯顿,南京埃斯顿自动化股份有限公司,工业机械,66473,4789,7.20%,埃斯顿(002747),,江苏省南京江宁经济技术开发区将军南路155号,江苏省南京江宁经济技术开发区将军南路155号,www.estun.com,2015-3-20
江苏省,南京市,江宁区,中电环保,中电环保股份有限公司,水务,47147,7714,16.40%,中电环保(300172),,江苏省南京市江宁开发区诚信大道1800号,江苏省南京市江宁开发区诚信大道1800号,www.njcec.com,2011-2-1
江苏省,南京市,江宁区,光一科技,光一科技股份有限公司,电子电气组件与设备,29901,-1888,-6.30%,光一科技(300356),,江苏省南京市江宁经济技术开发区胜太路88号,江苏省南京市江宁区润麒路86号,www.elefirst.com,2012-10-9
江苏省,南京市,江宁区,宝色股份,南京宝色股份公司,工业机械,27251,-4298,-15.80%,宝色股份(300402),,江苏省南京市江宁滨江经济开发区景明大街15号,江苏省南京市江宁滨江经济开发区景明大街15号,www.baose.com,2014-10-10
江苏省,南京市,江宁区,三超新材,南京三超新材料股份有限公司,工业机械,16372,4818,29.40%,三超新材(300554),,江苏省南京市江宁区淳化街道泽诚路77号,江苏省南京市江宁区淳化街道泽诚路77号,www.diasc.com.cn,2017-4-21
江苏省,南京市,江宁区,奥联电子,南京奥联汽车电子电器股份有限公司,汽车零配件（IV）,29549,4982,16.90%,奥联电子(300585),,江苏省南京市江宁区谷里街道东善桥工业集中区,江苏省南京市江宁区谷里街道东善桥工业集中区,www.njaolian.com,2016-12-29
江苏省,南京市,江宁区,寒锐钴业,南京寒锐钴业股份有限公司,有色金属,95313,40001,42.00%,寒锐钴业(300618),,江苏省南京市江宁经济技术开发区静淮街115号,江苏省南京市江宁经济技术开发区静淮街115号,www.hrcobalt.com,2017-3-6
江苏省,南京市,江宁区,大烨智能,江苏大烨智能电气股份有限公司,电子电气组件与设备,21100,3881,18.40%,大烨智能(300670),,江苏省南京市江宁区将军大道223号,江苏省南京市江宁区将军大道223号,www.daybright.cn,2017-7-3
江苏省,南京市,江宁区,国旅联合,国旅联合股份有限公司,互联网,16569,5357,32.30%,国旅联合(600358),,江苏省南京市江宁区汤山街道温泉路8号4幢,江苏省南京市江宁区汤山街道温泉路8号4幢,www.cutc.com.cn,2000-9-22
江苏省,南京市,江宁区,国电南瑞,国电南瑞科技股份有限公司,电子电气组件与设备,716199,93537,13.10%,国电南瑞(600406),,江苏省南京市江宁经济技术开发区诚信大道19号2幢,江苏省南京市江宁区诚信大道19号,www.naritech.cn,2003-10-16
江苏省,南京市,江宁区,航天晨光,南京航天晨光股份有限公司,商用运载工具与车辆,172553,1342,0.80%,航天晨光(600501),,江苏省南京市江宁经济技术开发区天元中路188号,江苏省南京市江宁经济技术开发区天元中路188号,www.aerosun.cn,2001-6-15
江苏省,南京市,江宁区,国睿科技,国睿科技股份有限公司,计算机服务,71356,14872,20.80%,国睿科技(600562),,江苏省南京市高淳经济开发区荆山路8号1幢,江苏省南京市江宁经济开发区将军大道39号,www.gctc.cn,2003-1-28
江苏省,南京市,江宁区,华脉科技,南京华脉科技股份有限公司,通信（I）,80770,6629,8.20%,华脉科技(603042),,江苏省南京市江宁区东山街道工业集中区润发路11号,江苏省南京市江宁区东山街道工业集中区润发路11号,www.huamai.cn,2017-6-2
江苏省,南京市,江宁区,音飞储存,南京音飞储存设备(集团)股份有限公司,综合工业,41534,7341,17.70%,音飞储存(603066),,江苏省南京市江宁经济技术开发区殷华街470号,江苏省南京市江宁经济技术开发区殷华街470号,www.informrack.com,2015-6-11
江苏省,南京市,江宁区,我乐家居,南京我乐家居股份有限公司,家具,59169,5381,9.10%,我乐家居(603326),,江苏省南京市江宁经济技术开发区清水亭西路218号,江苏省南京市江宁经济技术开发区清水亭西路218号,www.olokitchen.com,2017-6-16
江苏省,南京市,江宁区,多伦科技,多伦科技股份有限公司,软件与计算机服务,38611,9915,25.70%,多伦科技(603528),,江苏省南京市江宁区天印大道1555号,江苏省南京市江宁区天印大道1555号,www.doron.com.cn,2016-5-3
江苏省,南京市,江宁区,佳力图,南京佳力图机房环境技术股份有限公司,电子与电气设备,31418,5794,18.40%,佳力图(603912),,江苏省南京市江宁经济技术开发区苏源大道88号,江苏省南京市江宁经济技术开发区苏源大道88号,www.canatal.com.cn,2017-11-1
江苏省,扬州市,江都区,长青股份,江苏长青农化股份有限公司,特种化工品,152976,20536,13.40%,长青股份(002391),,江苏省扬州市江都经济开发区三江大道8号,江苏省江都市浦头镇江灵路1号,www.jscq.com,2010-4-16
江苏省,扬州市,江都区,亚威股份,江苏亚威机床股份有限公司,工业机械,95738,7215,7.50%,亚威股份(002559),,江苏省扬州市江都区黄海南路仙城工业园,江苏省扬州市江都区黄海南路仙城工业园,www.yawei.cc,2011-3-3
江苏省,南京市,建邺区,南京公用,南京公用发展股份有限公司,燃气供应,261084,21912,8.40%,南京公用(000421),,江苏省南京市建邺区应天大街927号,江苏省南京市建邺区应天大街927号,www.zhong-bei.com,1996-8-6
江苏省,南京市,建邺区,南京港,南京港股份有限公司,运输服务,48183,11607,24.10%,南京港(002040),,江苏省南京市栖霞区和燕路251号1幢1101室,江苏省南京市建邺区江东中路108号万达广场C座22层,www.nj-port.com,2005-3-25
江苏省,南京市,建邺区,天泽信息,天泽信息产业股份有限公司,移动通信服务,55853,6721,12.00%,天泽信息(300209),,江苏省南京市建邺区云龙山路80号,江苏省南京市建邺区云龙山路80号,www.itrackstar.com,2011-4-26
江苏省,南京市,建邺区,苏交科,江苏省交通科学研究院股份有限公司,建筑施工,405811,38565,9.50%,苏交科(300284),,江苏省南京市水西门大街223号,江苏省南京市建邺区富春江东街8号,www.jsti.com;www.jstri.com,2012-1-10
江苏省,南京市,建邺区,三六五网,江苏三六五网络股份有限公司,计算机服务,35260,9861,28.00%,三六五网(300295),,江苏省南京市六合区龙池街道新东路,江苏省南京市建邺区新城科技园云龙山路99号省建大厦B座,www.house365.com,2012-3-15
江苏省,南京市,建邺区,中央商场,南京中央商场(集团)股份有限公司,百货零售,647647,47228,7.30%,中央商场(600280),,江苏省南京市白下区中山南路79号,江苏省南京市建邺区雨润路10号,www.njzysc.com,2000-9-26
江苏省,南京市,建邺区,江苏有线,江苏省广电有线信息网络股份有限公司,广播与娱乐,584689,83805,14.30%,江苏有线(600959),,江苏省南京市江东中路222号南京奥体体育科技中心六楼,江苏省南京市江东中路222号南京市奥体体育科技中心六楼,www.jscnnet.com,2015-4-28
江苏省,南京市,建邺区,华泰证券,华泰证券股份有限公司,投资服务,1277819,631621,49.40%,华泰证券(601688),,江苏省南京市江东中路228号,江苏省南京市江东中路228号,www.htsc.com.cn,2010-2-26
江苏省,南京市,建邺区,苏垦农发,江苏省农垦农业发展股份有限公司,食品生产（III）,281152,37183,13.20%,苏垦农发(601952),,江苏省南京市建邺区江东中路359号国睿大厦24楼,江苏省南京市建邺区江东中路359号国睿大厦24楼,www.skiad.com.cn,2017-5-15
江苏省,徐州市,贾汪区,赛摩电气,赛摩电气股份有限公司,工业机械,25321,2671,10.50%,赛摩电气(300466),,江苏省徐州经济开发区螺山2号,江苏省徐州经济开发区螺山2号,www.saimo.cn,2015-5-28
江苏省,徐州市,贾汪区,徐工机械,徐工集团工程机械股份有限公司,工业机械,2154428,87981,4.10%,徐工机械(000425),,江苏省徐州经济技术开发区驮蓝山路26号,江苏省徐州市经济技术开发区驮蓝山路26号,www.xcmg.com,1996-8-28
江苏省,徐州市,贾汪区,海伦哲,徐州海伦哲专用车辆股份有限公司,工业机械,101061,8143,8.10%,海伦哲(300201),,江苏省徐州经济开发区螺山路19号,江苏省徐州经济技术开发区宝莲寺路19号,www.xzhlz.com,2011-4-7
江苏省,无锡市,惠山区,*ST海润,海润光伏科技股份有限公司,容器与包装,241235,-87663,-36.30%,*ST海润(600401),,江苏省江阴市徐霞客镇璜塘工业园区,江苏省无锡市惠山区智慧路5号无锡信息港-A座,www.hareonsolar.com,2003-9-24
江苏省,无锡市,惠山区,玉龙股份,江苏玉龙钢管股份有限公司,钢铁,99009,1262,1.30%,玉龙股份(601028),,江苏省无锡市玉祁镇工业园,江苏省无锡市玉祁镇玉龙路15号,www.yulongsteelpipe.com,2011-11-7
江苏省,无锡市,惠山区,新宏泰,无锡新宏泰电器科技股份有限公司,电子电气组件与设备,28696,5142,17.90%,新宏泰(603016),,江苏省无锡市惠山区堰新路18号,江苏省无锡市惠山区堰新路18号,www.newhongtai.com,2016-7-1
江苏省,淮安市,淮安区,井神股份,江苏井神盐化股份有限公司,通用化工品,191459,14798,7.70%,井神股份(603299),,江苏省淮安市淮安区华西路18号,江苏省淮安市淮安区华西路18号,www.jsjsyh.com,2015-12-31
江苏省,苏州市,虎丘区,宝馨科技,苏州宝馨科技实业股份有限公司,建材与构件,40379,3687,9.10%,宝馨科技(002514),,江苏省苏州高新区浒墅关经济开发区石阳路17号,江苏省苏州高新区浒墅关经济开发区新亭路10号,www.boamax.com,2010-12-3
江苏省,苏州市,虎丘区,苏州固锝,苏州固锝电子股份有限公司,半导体,134340,12402,9.20%,苏州固锝(002079),,江苏省苏州市通安开发区通锡路31号,江苏省苏州市通安开发区华金路200号,www.goodark.com,2006-11-16
江苏省,苏州市,虎丘区,天马精化,苏州天马精细化学品股份有限公司,特种化工品,108983,783,0.70%,天马精化(002453),,江苏省苏州市吴中区木渎镇花苑东路199-1号,江苏省苏州高新区浒青路122号,www.tianmachem.com,2010-7-20
江苏省,苏州市,虎丘区,世嘉科技,苏州市世嘉科技股份有限公司,建材与构件,43224,2582,6.00%,世嘉科技(002796),,江苏省苏州市塘西路28号,江苏省苏州市塘西路28号,www.sz-shijia.com,2016-5-10
江苏省,苏州市,虎丘区,莱克电气,莱克电气股份有限公司,电子电气组件与设备,402572,34392,8.50%,莱克电气(603355),,江苏省苏州新区向阳路1号,江苏省苏州新区向阳路1号,www.lexy.cn,2015-5-13
江苏省,苏州市,虎丘区,纽威股份,苏州纽威阀门股份有限公司,工业机械,174351,18795,10.80%,纽威股份(603699),,江苏省苏州市苏州高新区泰山路666号,江苏省苏州市苏州高新区泰山路666号,www.newayvalve.com,2014-1-17
江苏省,苏州市,虎丘区,兴业股份,苏州兴业材料科技股份有限公司,化工品（II）,88953,11029,12.40%,兴业股份(603928),,苏州高新区浒墅关浒华路8号(浒关工业园),苏州高新区浒墅关浒华路8号(浒关工业园),www.chinasinye.com,2016-12-12
江苏省,扬州市,邗江区,扬杰科技,扬州扬杰电子科技股份有限公司,半导体,109591,24004,21.90%,扬杰科技(300373),,江苏省扬州市维扬经济开发区,江苏省扬州市维扬经济开发区,www.21yangjie.com,2014-1-23
江苏省,扬州市,邗江区,苏奥传感,江苏奥力威传感高科股份有限公司,汽车零配件（IV）,43481,8700,20.00%,苏奥传感(300507),,江苏省扬州高新技术产业开发区祥园路158号,江苏省扬州高新技术产业开发区祥园路158号,www.yos.net.cn,2016-4-29
江苏省,扬州市,邗江区,亚星客车,扬州亚星客车股份有限公司,商用运载工具与车辆,133916,2982,2.20%,亚星客车(600213),,江苏省扬州市邗江汽车产业园潍柴大道2号,江苏省扬州市邗江汽车产业园潍柴大道2号,www.asiastarbus.com,1999-8-31
江苏省,连云港市,海州区,日出东方,日出东方太阳能股份有限公司,电子电气组件与设备,191853,10376,5.40%,日出东方(603366),,江苏省连云港市海宁工贸园,江苏省连云港市海宁工贸园,www.solareast.com,2012-5-21
江苏省,南通市,海门市,通光线缆,江苏通光电子线缆股份有限公司,电子电气组件与设备,112067,6630,5.90%,通光线缆(300265),,江苏省海门市海门镇渤海路169号,江苏省海门市海门镇渤海路169号,www.tgjt.cn,2011-9-16
江苏省,泰州市,海陵区,林海股份,林海股份有限公司,汽车,32380,362,1.10%,林海股份(600099),,江苏省泰州市迎春西路199号,江苏省泰州市迎春西路199号,www.linhai.cn,1997-7-4
江苏省,泰州市,海陵区,春兰股份,江苏春兰制冷设备股份有限公司,耐用消费品,43946,2550,5.80%,春兰股份(600854),,江苏省泰州市春兰工业园区春兰路1号,江苏省泰州市春兰工业园区春兰路1号,www.chunlan.com,1994-4-25
江苏省,南通市,海安县,中国天楹,中国天楹股份有限公司,综合公共事业,99343,18503,18.60%,中国天楹(000035),,江苏省海安县城黄海大道（西）268号,江苏省南通市海安县城黄海大道（西）268号,www.chinakejian.net,1994-4-8
江苏省,南通市,海安县,联发股份,江苏联发纺织股份有限公司,服装与服饰,295932,28222,9.50%,联发股份(002394),,江苏省南通市海安县城东镇恒联路88号,江苏省南通市海安县城东镇恒联路88号,www.lianfa.cn,2010-4-23
江苏省,扬州市,广陵区,扬农化工,江苏扬农化工股份有限公司,特种化工品,314680,50511,16.10%,扬农化工(600486),,江苏省扬州市文峰路39号,江苏省扬州市文峰路39号,www.yngf.com,2002-4-25
江苏省,扬州市,广陵区,联环药业,江苏联环药业股份有限公司,制药,47848,6025,12.60%,联环药业(600513),,江苏省扬州市文峰路21号,江苏省扬州市文峰路21号,www.lhpharma.com,2003-3-19
江苏省,南京市,鼓楼区,大有能源,河南大有能源股份有限公司,煤炭开采,535508,44354,8.30%,*ST大有(600403),,河南省义马市千秋路6号,江苏省南京市上海路9号水利后勤服务中心6楼,www.yimeijt.com,2003-10-9
江苏省,南京市,鼓楼区,金陵药业,金陵药业股份有限公司,制药,246643,21649,8.80%,金陵药业(000919),,江苏省南京市南京经济技术开发区新港大道58号,江苏省南京市中央路238号金陵药业大厦,www.jlyy000919.com,1999-11-18
江苏省,南京市,鼓楼区,全信股份,南京全信传输科技股份有限公司,工业机械,46961,14090,30.00%,全信股份(300447),,江苏省南京市鼓楼区汉中门大街301号01幢12层,江苏省南京市鼓楼区汉中门大街301号01幢12层,www.qx-kj.com,2015-4-22
江苏省,南京市,鼓楼区,南纺股份,南京纺织品进出口股份有限公司,服装与服饰,48230,-8039,-16.70%,南纺股份(600250),,江苏省南京市鼓楼区云南北路77号,江苏省南京市鼓楼区云南北路77号,www.nantex.com.cn,2001-3-6
江苏省,南京市,鼓楼区,恒顺醋业,江苏恒顺醋业股份有限公司,食品生产（IV）,111523,16597,14.90%,恒顺醋业(600305),,江苏省镇江市丹徒新城恒顺大道66号,江苏省镇江市丹徒新城恒顺大道66号,www.zjhengshun.com,2001-2-6
江苏省,南京市,鼓楼区,凤凰股份,江苏凤凰置业投资股份有限公司,不动产投资开发,73131,-7260,-9.90%,凤凰股份(600716),,江苏省南京市中央路389号凤凰国际大厦六楼,江苏省南京市中央路389号凤凰国际大厦六楼,--,1996-7-2
江苏省,南京市,鼓楼区,江苏索普,江苏索普化工股份有限公司,通用化工品,59680,7873,13.20%,江苏索普(600746),,江苏省镇江市谏壁镇越河街50号,江苏省镇江市谏壁镇越河街50号,www.sopo.com.cn,1996-9-18
江苏省,南京市,鼓楼区,金陵饭店,金陵饭店股份有限公司,酒店业,68238,9560,14.00%,金陵饭店(601007),,江苏省南京市汉中路2号,江苏省南京市汉中路2号,www.jinlinghotel.com,2007-4-6
江苏省,南京市,鼓楼区,大千生态,大千生态景观股份有限公司,建筑施工,46096,7030,15.30%,大千生态(603955),,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,www.daqianjg.com,2017-3-10
江苏省,苏州市,姑苏区,金螳螂,苏州金螳螂建筑装饰股份有限公司,建筑施工,1573143,171857,10.90%,金螳螂(002081),,江苏省苏州工业园区民营工业区,江苏省苏州市西环路888号,www.goldmantis.com,2006-11-20
江苏省,扬州市,高邮市,传艺科技,江苏传艺科技股份有限公司,计算机硬件,48540,6491,13.40%,传艺科技(002866),,江苏省高邮市高邮经济开发区凌波路33号,江苏省高邮经济开发区凌波路,www.transimage.com,2017-4-26
江苏省,苏州市,高新区,胜利精密,苏州胜利精密制造科技股份有限公司,消费电子产品,1191960,33757,2.80%,胜利精密(002426),,江苏省苏州市高新区浒关工业园浒泾路55号,江苏省苏州市高新区浒关工业园浒泾路55号,www.vicsz.com,2010-6-8
江苏省,苏州市,高新区,苏州恒久,苏州恒久光电科技股份有限公司,工业机械,20864,2373,11.40%,苏州恒久(002808),,江苏省苏州市高新区火炬路38号,江苏省苏州市高新区火炬路38号,www.sgt21.com,2016-8-12
江苏省,苏州市,高新区,天孚通信,苏州天孚光通信股份有限公司,电子电气组件与设备,25169,9672,38.40%,天孚通信(300394),,江苏省苏州市高新区长江路695号,江苏省苏州市高新区长江路695号,www.tfcsz.com,2015-2-17
江苏省,苏州市,高新区,苏州高新,苏州新区高新技术产业股份有限公司,不动产投资开发,237512,6692,2.80%,苏州高新(600736),,江苏省苏州市新区运河路8号,江苏省苏州市高新区锦峰路199号锦峰国际商务广场A座20楼,www.sndnt.com,1996-8-15
江苏省,苏州市,高新区,苏州科达,苏州科达科技股份有限公司,硬件与设备,108793,9963,9.20%,苏州科达(603660),,江苏省苏州市高新区金山路131号,江苏省苏州市高新区金山路131号,www.kedacom.com,2016-12-1
江苏省,苏州市,高新区,柯利达,苏州柯利达装饰股份有限公司,建筑施工,131769,4935,3.70%,柯利达(603828),,江苏省苏州市高新区邓尉路6号,江苏省苏州市高新区邓尉路6号,www.kldzs.com,2015-2-26
江苏省,南京市,高淳区,红宝丽,红宝丽集团股份有限公司,通用化工品,167179,6712,4.00%,红宝丽(002165),,江苏省南京市高淳区经济开发区双高路29号,江苏省南京市高淳区江苏高淳经济开发区双高路29号,www.hongbaoli.com,2007-9-13
江苏省,南通市,港闸区,精华制药,精华制药集团股份有限公司,制药,79604,16131,20.30%,精华制药(002349),,江苏省南通市港闸经济开发区兴泰路9号,江苏省南通市港闸经济开发区兴泰路9号,www.ntjhzy.com,2010-2-3
江苏省,南通市,港闸区,中航高科,中航航空高科技股份有限公司,航空航天,232188,31402,13.50%,中航高科(600862),,江苏省南通市港闸区永和路1号,江苏省南通市港闸区永和路1号,www.tonmac.com.cn,1994-5-20
江苏省,连云港市,东海县,石英股份,江苏太平洋石英股份有限公司,建材与构件,39921,8575,21.50%,石英股份(603688),,江苏省连云港市东海县平明镇马河电站东侧,江苏省连云港市东海县平明镇马河电站东侧,www.quartzpacific.com,2014-10-31
江苏省,镇江市,丹阳市,恒宝股份,恒宝股份有限公司,电子设备,96718,13805,14.30%,恒宝股份(002104),,江苏省丹阳市横塘工业区,江苏省丹阳市横塘工业区,www.hengbao.com,2007-1-10
江苏省,镇江市,丹阳市,鱼跃医疗,江苏鱼跃医疗设备股份有限公司,医疗设备,269251,63573,23.60%,鱼跃医疗(002223),,江苏省丹阳市云阳工业园(振新路南),江苏省丹阳市云阳工业园(振新路南),www.yuyue.com.cn,2008-4-18
江苏省,镇江市,丹阳市,花王股份,花王生态工程股份有限公司,建筑施工,61522,9479,15.40%,花王股份(603007),,江苏省丹阳市南二环路88号,丹阳市南二环路88号,www.flowersking.com,2016-8-26
江苏省,镇江市,丹阳市,大亚圣象,大亚圣象家居股份有限公司,建材与构件,482860,48711,10.10%,大亚圣象(000910),,江苏省丹阳市经济开发区齐梁路99号,江苏省丹阳市经济开发区齐梁路99号大亚工业园,www.dareglobal.com.cn,1999-6-30
江苏省,盐城市,大丰区,金财互联,金财互联控股股份有限公司,互联网,60672,16936,27.90%,金财互联(002530),,江苏省盐城市大丰区经济开发区南翔西路333号,江苏省盐城市大丰区经济开发区南翔西路333号,www.fengdong.com,2010-12-31
江苏省,南通市,崇川区,通富微电,通富微电子股份有限公司,半导体,485173,12016,2.50%,通富微电(002156),,江苏省南通市崇川开发区崇川路288号,江苏省南通市崇川开发区崇川路288号,www.tfme.com,2007-8-16
江苏省,南通市,崇川区,金通灵,江苏金通灵流体机械科技股份有限公司,工业机械,107594,11115,10.30%,金通灵(300091),,江苏省南通市钟秀中路135号,江苏省南通市钟秀中路百花科技楼三、四楼,www.jtlfans.com,2010-6-25
江苏省,南通市,崇川区,文峰股份,文峰大世界连锁发展股份有限公司,百货零售,493181,30605,6.20%,文峰股份(601010),,江苏省南通市南大街3-21号,江苏省南通市青年中路59号,www.wfdsj.cn,2011-6-3
