省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
广东省,佛山市,南海区,德奥通航,德奥通用航空股份有限公司,耐用消费品,57640,-4481,-7.80%,德奥通航(002260),,广东省佛山市南海区松岗松夏工业园工业大道西,广东省佛山市南海区松岗松夏工业园工业大道西,www.elecpro.com,2008-7-16
广东省,佛山市,南海区,星期六,星期六股份有限公司,鞋类,113598,2705,2.40%,星期六(002291),,广东省佛山市南海区桂城街道庆安路2号,广东省佛山市南海区桂城街道庆安路2号,www.st-sat.com,2009-9-3
广东省,佛山市,南海区,东方精工,广东东方精工科技股份有限公司,工业机械,233731,19468,8.30%,东方精工(002611),,广东省佛山市南海区狮山镇强狮路2号（办公楼、厂房A、厂房B、宿舍A、宿舍B、饭堂）,广东省佛山市南海区狮山镇强狮路2号,www.vmtdf.com,2011-8-30
广东省,佛山市,南海区,德联集团,广东德联集团股份有限公司,通用化工品,194170,11561,6.00%,德联集团(002666),,广东省佛山市南海区小塘狮山新城开发区,广东省佛山市南海区狮山镇松岗虹岭二路386号,www.delian.cn,2012-3-27
广东省,佛山市,南海区,南风股份,南方风机股份有限公司,工业机械,50741,-1230,-2.40%,南风股份(300004),,广东省佛山市南海区小塘三环西路(狮南段)31号,广东省佛山市南海区小塘三环西路(狮南段)31号,www.ntfan.com,2009-10-30
广东省,佛山市,南海区,南华仪器,佛山市南华仪器股份有限公司,工业机械,13168,2969,22.50%,南华仪器(300417),,广东省佛山市南海区桂城街道夏南路59号；广东省佛山市南海区桂城街平胜工业区大马头,广东省佛山市南海区桂城街道夏南路59号,www.nanhua.com.cn,2015-1-23
广东省,佛山市,南海区,雄塑科技,广东雄塑科技集团股份有限公司,管道输送,105922,10804,10.20%,雄塑科技(300599),,广东省佛山市南海区九江镇龙高路敦根路段雄塑工业园,广东省佛山市南海区九江镇龙高路敦根路段雄塑工业园,www.xiongsu.cn,2017-1-23
广东省,佛山市,南海区,新劲刚,广东新劲刚新材料科技股份有限公司,建材与构件,16756,1401,8.40%,新劲刚(300629),,广东省佛山市南海区丹灶镇五金工业区博金路6号办公楼及车间,广东省佛山市南海区丹灶镇五金工业区博金路6号,www.king-strong.com,2017-3-24
广东省,佛山市,南海区,瀚蓝环境,瀚蓝环境股份有限公司,水务,306042,64721,21.10%,瀚蓝环境(600323),,广东省佛山市南海区桂城南海大道财联大厦,广东省佛山市南海区桂城南海大道建行大厦,www.grandblue.cn,2000-12-25
广东省,佛山市,南海区,N蒙娜(002918),,,206201,28707,13.90%,N蒙娜(002918),,广东省佛山市南海区西樵轻纺城工业园,广东省佛山市南海区西樵轻纺城工业园,,
广东省,佛山市,禅城区,佛山照明,佛山电器照明股份有限公司,耐用消费品,295025,79569,27.00%,佛山照明(000541),,广东省佛山市禅城区汾江北路64号,广东省佛山市禅城区汾江北路64号,www.Chinafsl.Com,1993-11-23
广东省,佛山市,禅城区,佛塑科技,佛山佛塑科技集团股份有限公司,特种化工品,189353,9278,4.90%,佛塑科技(000973),,广东省佛山市禅城区汾江中路85号,广东省佛山市禅城区汾江中路85号,www.fspg.com.cn,2000-5-25
广东省,佛山市,禅城区,国星光电,佛山市国星光电股份有限公司,电子电气组件与设备,258260,29472,11.40%,国星光电(002449),,广东省佛山市禅城区华宝南路18号,广东省佛山市禅城区华宝南路18号,www.nationstar.com,2010-7-16
广东省,佛山市,禅城区,佛燃股份,佛山市燃气集团股份有限公司,燃气供应,307573,48734,15.80%,佛燃股份(002911),,广东省佛山市禅城区季华五路25号,广东省佛山市禅城区季华五路25号,www.fsgas.com,2017-11-22
广东省,佛山市,禅城区,佛山照明,佛山电器照明股份有限公司,耐用消费品,295025,79569,27.00%,粤照明B(200541),,广东省佛山市禅城区汾江北路64号,广东省佛山市禅城区汾江北路64号,www.Chinafsl.Com,1993-11-23
广东省,佛山市,禅城区,海天味业,佛山市海天调味食品股份有限公司,食品生产（IV）,1084581,299752,27.60%,海天味业(603288),,广东省佛山市文沙路16号,广东省佛山市文沙路16号,www.haitian-food.com,2014-2-11
广东省,佛山市,禅城区,天安新材,广东天安新材料股份有限公司,化工品（II）,66731,3300,4.90%,天安新材(603725),,广东省佛山市禅城区南庄镇吉利工业园新源一路30号,广东省佛山市禅城区南庄镇吉利工业园新源一路30号,www.tianantech.com,2017-9-6
广东省,佛山市,禅城区,粤华包B(200986),,,{d1},{d2},#VALUE!,粤华包B(200986),,广东省佛山市禅城区南庄镇禅城经济开发区罗格园科洋路3号之7二楼,广东省佛山市禅城区南庄镇禅城经济开发区罗格园科洋路3号之7二楼,,
